,yes-sentiment,yes-aspect,no-sentiment,no-aspect,category,hotel_id,cpt,Total,fileId,iId
366_12,2,1,0,1,facility,399,1,4,366,12
366_13,2,2,0,0,facility,399,1,4,366,13
366_14,2,1,0,1,facility,399,1,4,366,14
366_15,2,2,0,0,facility,399,1,4,366,15
366_16,2,2,0,0,facility,399,1,4,366,16
366_17,2,1,0,1,facility,399,1,4,366,17
366_18,2,2,0,0,facility,399,1,4,366,18
366_19,2,2,0,0,facility,399,1,4,366,19
367_0,2,2,0,0,reception,399,0,4,367,0
367_1,2,2,0,0,reception,399,0,4,367,1
367_2,2,2,0,0,reception,399,0,4,367,2
367_3,0,2,2,0,reception,399,0,4,367,3
367_4,2,2,0,0,reception,399,0,4,367,4
367_5,0,2,2,0,reception,399,0,4,367,5
367_6,2,2,0,0,reception,399,0,4,367,6
367_7,2,2,0,0,reception,399,0,4,367,7
367_8,0,2,2,0,reception,399,0,4,367,8
367_9,2,2,0,0,reception,399,0,4,367,9
367_10,0,2,2,0,reception,399,1,4,367,10
367_11,1,2,1,0,reception,399,1,4,367,11
367_12,0,2,2,0,reception,399,1,4,367,12
367_13,2,2,0,0,reception,399,1,4,367,13
367_14,0,1,2,1,reception,399,1,4,367,14
367_15,2,2,0,0,reception,399,1,4,367,15
367_16,0,2,2,0,reception,399,1,4,367,16
367_17,1,1,1,1,reception,399,1,4,367,17
367_18,1,1,1,1,reception,399,1,4,367,18
367_19,1,0,1,2,reception,399,1,4,367,19
367_20,0,0,2,2,reception,399,2,4,367,20
367_21,2,2,0,0,reception,399,2,4,367,21
367_22,0,2,2,0,reception,399,2,4,367,22
367_23,1,1,1,1,reception,399,2,4,367,23
367_24,0,1,2,1,reception,399,2,4,367,24
367_25,2,2,0,0,reception,399,2,4,367,25
367_26,2,2,0,0,reception,399,2,4,367,26
367_27,2,2,0,0,reception,399,2,4,367,27
367_28,0,2,2,0,reception,399,2,4,367,28
367_29,2,2,0,0,reception,399,2,4,367,29
367_30,1,1,1,1,reception,399,3,4,367,30
367_31,2,2,0,0,reception,399,3,4,367,31
367_32,2,2,0,0,reception,399,3,4,367,32
367_33,2,2,0,0,reception,399,3,4,367,33
367_34,2,2,0,0,reception,399,3,4,367,34
367_35,1,1,1,1,reception,399,3,4,367,35
367_36,1,1,1,1,reception,399,3,4,367,36
367_37,1,1,1,1,reception,399,3,4,367,37
367_38,1,1,1,1,reception,399,3,4,367,38
367_39,1,1,1,1,reception,399,3,4,367,39
368_0,2,2,0,0,pool,399,1,4,368,0
368_1,2,2,0,0,pool,399,1,4,368,1
368_2,2,2,0,0,pool,399,1,4,368,2
368_3,2,2,0,0,pool,399,1,4,368,3
368_4,2,2,0,0,pool,399,1,4,368,4
368_5,2,2,0,0,pool,399,1,4,368,5
368_6,2,2,0,0,pool,399,1,4,368,6
368_7,2,2,0,0,pool,399,1,4,368,7
368_8,2,2,0,0,pool,399,1,4,368,8
368_9,1,1,1,1,pool,399,1,4,368,9
369_0,2,2,0,0,renovation_room,399,0,4,369,0
369_1,2,2,0,0,renovation_room,399,0,4,369,1
369_2,2,2,0,0,renovation_room,399,0,4,369,2
369_3,2,2,0,0,renovation_room,399,0,4,369,3
369_4,1,1,1,1,renovation_room,399,0,4,369,4
369_5,2,2,0,0,renovation_room,399,0,4,369,5
369_7,2,2,0,0,renovation_room,399,0,4,369,7
369_8,2,2,0,0,renovation_room,399,0,4,369,8
369_9,2,2,0,0,renovation_room,399,0,4,369,9
369_10,2,2,0,0,renovation_room,399,1,4,369,10
369_11,2,2,0,0,renovation_room,399,1,4,369,11
369_12,2,2,0,0,renovation_room,399,1,4,369,12
369_13,2,2,0,0,renovation_room,399,1,4,369,13
369_14,2,2,0,0,renovation_room,399,1,4,369,14
369_15,2,2,0,0,renovation_room,399,1,4,369,15
369_16,2,2,0,0,renovation_room,399,1,4,369,16
369_17,2,2,0,0,renovation_room,399,1,4,369,17
369_18,2,2,0,0,renovation_room,399,1,4,369,18
369_19,2,2,0,0,renovation_room,399,1,4,369,19
370_0,2,2,0,0,restaurant,399,0,4,370,0
370_1,0,2,2,0,restaurant,399,0,4,370,1
370_2,2,2,0,0,restaurant,399,0,4,370,2
370_3,2,2,0,0,restaurant,399,0,4,370,3
370_4,1,1,1,1,restaurant,399,0,4,370,4
370_5,0,2,2,0,restaurant,399,0,4,370,5
370_6,2,2,0,0,restaurant,399,0,4,370,6
370_7,0,2,2,0,restaurant,399,0,4,370,7
370_8,2,2,0,0,restaurant,399,0,4,370,8
370_9,2,2,0,0,restaurant,399,0,4,370,9
370_10,2,2,0,0,restaurant,399,1,4,370,10
370_11,1,1,1,1,restaurant,399,1,4,370,11
370_12,2,2,0,0,restaurant,399,1,4,370,12
370_13,1,2,1,0,restaurant,399,1,4,370,13
370_14,2,2,0,0,restaurant,399,1,4,370,14
370_15,1,0,1,2,restaurant,399,2,4,370,15
370_16,1,1,1,1,restaurant,399,2,4,370,16
370_17,2,2,0,0,restaurant,399,2,4,370,17
370_18,1,0,1,2,restaurant,399,2,4,370,18
370_19,1,0,1,2,restaurant,399,2,4,370,19
370_20,2,2,0,0,restaurant,399,2,4,370,20
371_0,1,2,1,0,room,399,0,4,371,0
371_1,0,1,2,1,room,399,0,4,371,1
371_2,1,2,1,0,room,399,0,4,371,2
371_3,1,2,1,0,room,399,0,4,371,3
371_4,1,2,1,0,room,399,0,4,371,4
371_5,0,1,2,1,room,399,0,4,371,5
371_6,1,2,1,0,room,399,0,4,371,6
371_7,1,1,1,1,room,399,0,4,371,7
371_8,1,1,1,1,room,399,0,4,371,8
371_9,1,2,1,0,room,399,0,4,371,9
371_10,0,0,2,2,room,399,1,4,371,10
371_11,1,0,1,2,room,399,1,4,371,11
371_12,1,1,1,1,room,399,1,4,371,12
371_13,1,0,1,2,room,399,1,4,371,13
371_14,2,2,0,0,room,399,1,4,371,14
371_15,2,2,0,0,room,399,1,4,371,15
371_16,0,2,2,0,room,399,1,4,371,16
371_17,2,2,0,0,room,399,1,4,371,17
371_18,2,2,0,0,room,399,1,4,371,18
371_19,2,2,0,0,room,399,1,4,371,19
371_20,1,2,1,0,room,399,2,4,371,20
371_21,1,2,1,0,room,399,2,4,371,21
371_22,0,0,2,2,room,399,2,4,371,22
371_23,1,2,1,0,room,399,2,4,371,23
371_24,1,2,1,0,room,399,2,4,371,24
371_25,2,2,0,0,room,399,2,4,371,25
371_26,1,2,1,0,room,399,2,4,371,26
371_27,1,0,1,2,room,399,2,4,371,27
371_28,1,1,1,1,room,399,2,4,371,28
371_29,1,2,1,0,room,399,2,4,371,29
371_30,1,0,1,2,room,399,3,4,371,30
371_31,2,2,0,0,room,399,3,4,371,31
371_32,1,0,1,2,room,399,3,4,371,32
371_33,0,1,2,1,room,399,3,4,371,33
371_34,1,0,1,2,room,399,3,4,371,34
371_35,2,2,0,0,room,399,3,4,371,35
371_36,2,2,0,0,room,399,3,4,371,36
371_38,2,2,0,0,room,399,3,4,371,38
371_39,0,0,2,2,room,399,3,4,371,39
372_0,2,2,0,0,facility,221,0,4,372,0
372_1,2,2,0,0,facility,221,0,4,372,1
372_2,0,1,2,1,facility,221,0,4,372,2
372_3,2,2,0,0,facility,221,0,4,372,3
372_4,0,1,2,1,facility,221,0,4,372,4
372_5,0,1,2,1,facility,221,0,4,372,5
372_6,2,2,0,0,facility,221,0,4,372,6
372_7,1,1,1,1,facility,221,0,4,372,7
372_8,2,2,0,0,facility,221,0,4,372,8
372_9,0,2,2,0,facility,221,0,4,372,9
372_10,2,2,0,0,facility,221,1,4,372,10
372_11,2,2,0,0,facility,221,1,4,372,11
372_12,2,2,0,0,facility,221,1,4,372,12
372_13,2,2,0,0,facility,221,1,4,372,13
372_14,2,2,0,0,facility,221,1,4,372,14
372_15,2,2,0,0,facility,221,1,4,372,15
372_16,1,1,1,1,facility,221,1,4,372,16
372_17,2,1,0,1,facility,221,1,4,372,17
372_18,2,2,0,0,facility,221,1,4,372,18
373_0,1,1,1,1,reception,221,0,4,373,0
373_1,1,2,1,0,reception,221,0,4,373,1
373_2,1,1,1,1,reception,221,0,4,373,2
373_3,1,1,1,1,reception,221,0,4,373,3
373_4,0,1,2,1,reception,221,0,4,373,4
373_5,1,1,1,1,reception,221,0,4,373,5
373_6,1,1,1,1,reception,221,0,4,373,6
373_7,1,2,1,0,reception,221,0,4,373,7
373_8,1,0,1,2,reception,221,0,4,373,8
373_9,2,2,0,0,reception,221,0,4,373,9
373_10,1,1,1,1,reception,221,1,4,373,10
373_11,2,2,0,0,reception,221,1,4,373,11
373_12,2,2,0,0,reception,221,1,4,373,12
373_13,1,1,1,1,reception,221,1,4,373,13
373_14,1,1,1,1,reception,221,1,4,373,14
373_15,2,2,0,0,reception,221,1,4,373,15
373_16,1,2,1,0,reception,221,1,4,373,16
373_17,2,2,0,0,reception,221,1,4,373,17
373_18,2,1,0,1,reception,221,1,4,373,18
373_19,2,2,0,0,reception,221,1,4,373,19
374_0,1,2,1,0,pool,221,0,4,374,0
374_1,0,0,2,2,pool,221,0,4,374,1
374_2,1,2,1,0,pool,221,0,4,374,2
374_3,2,2,0,0,pool,221,0,4,374,3
374_4,1,2,1,0,pool,221,0,4,374,4
374_5,1,2,1,0,pool,221,0,4,374,5
374_6,1,0,1,2,pool,221,0,4,374,6
374_7,2,2,0,0,pool,221,0,4,374,7
374_8,2,2,0,0,pool,221,0,4,374,8
374_9,2,2,0,0,pool,221,0,4,374,9
375_0,2,1,0,1,renovation_room,221,0,4,375,0
375_1,2,1,0,1,renovation_room,221,0,4,375,1
375_2,1,0,1,2,renovation_room,221,0,4,375,2
375_3,2,2,0,0,renovation_room,221,0,4,375,3
375_4,2,2,0,0,renovation_room,221,0,4,375,4
375_5,2,2,0,0,renovation_room,221,0,4,375,5
375_6,2,2,0,0,renovation_room,221,0,4,375,6
375_7,1,2,1,0,renovation_room,221,0,4,375,7
375_8,1,2,1,0,renovation_room,221,0,4,375,8
375_9,0,2,2,0,renovation_room,221,0,4,375,9
375_10,2,2,0,0,renovation_room,221,1,4,375,10
375_11,2,2,0,0,renovation_room,221,1,4,375,11
375_12,2,2,0,0,renovation_room,221,1,4,375,12
375_13,2,2,0,0,renovation_room,221,1,4,375,13
375_14,2,2,0,0,renovation_room,221,1,4,375,14
375_15,2,2,0,0,renovation_room,221,1,4,375,15
375_16,2,2,0,0,renovation_room,221,1,4,375,16
375_17,2,2,0,0,renovation_room,221,1,4,375,17
375_18,2,2,0,0,renovation_room,221,1,4,375,18
375_19,2,2,0,0,renovation_room,221,1,4,375,19
376_0,2,2,0,0,restaurant,221,0,4,376,0
376_1,2,2,0,0,restaurant,221,0,4,376,1
376_2,1,2,1,0,restaurant,221,0,4,376,2
376_3,2,2,0,0,restaurant,221,0,4,376,3
376_4,1,1,1,1,restaurant,221,0,4,376,4
376_5,2,2,0,0,restaurant,221,0,4,376,5
376_7,2,2,0,0,restaurant,221,0,4,376,7
376_8,2,2,0,0,restaurant,221,0,4,376,8
376_9,2,2,0,0,restaurant,221,0,4,376,9
376_10,2,2,0,0,restaurant,221,1,4,376,10
376_11,2,2,0,0,restaurant,221,1,4,376,11
376_12,2,2,0,0,restaurant,221,1,4,376,12
376_13,2,2,0,0,restaurant,221,1,4,376,13
376_14,2,2,0,0,restaurant,221,1,4,376,14
376_15,2,2,0,0,restaurant,221,1,4,376,15
376_16,2,2,0,0,restaurant,221,1,4,376,16
376_17,2,2,0,0,restaurant,221,1,4,376,17
376_18,0,2,2,0,restaurant,221,1,4,376,18
376_19,2,2,0,0,restaurant,221,1,4,376,19
377_0,1,1,1,1,room,221,0,4,377,0
377_1,1,0,1,2,room,221,0,4,377,1
377_2,2,1,0,1,room,221,0,4,377,2
377_3,1,2,1,0,room,221,0,4,377,3
377_4,1,1,1,1,room,221,0,4,377,4
377_5,2,2,0,0,room,221,0,4,377,5
377_6,1,2,1,0,room,221,0,4,377,6
377_7,1,1,1,1,room,221,0,4,377,7
377_8,1,2,1,0,room,221,0,4,377,8
377_9,2,1,0,1,room,221,0,4,377,9
377_10,1,1,1,1,room,221,1,4,377,10
377_11,2,2,0,0,room,221,1,4,377,11
377_12,2,2,0,0,room,221,1,4,377,12
377_13,2,2,0,0,room,221,1,4,377,13
377_14,0,0,2,2,room,221,1,4,377,14
377_15,0,2,2,0,room,221,1,4,377,15
377_16,0,2,2,0,room,221,1,4,377,16
377_17,2,2,0,0,room,221,1,4,377,17
377_18,2,2,0,0,room,221,1,4,377,18
377_19,2,2,0,0,room,221,1,4,377,19
377_20,2,2,0,0,room,221,2,4,377,20
377_21,2,2,0,0,room,221,2,4,377,21
377_22,0,1,2,1,room,221,2,4,377,22
377_23,2,2,0,0,room,221,2,4,377,23
377_24,2,2,0,0,room,221,2,4,377,24
377_25,2,2,0,0,room,221,2,4,377,25
377_26,0,1,2,1,room,221,2,4,377,26
377_27,1,1,1,1,room,221,2,4,377,27
377_28,1,1,1,1,room,221,2,4,377,28
377_29,2,2,0,0,room,221,2,4,377,29
378_0,2,1,0,1,facility,122,0,4,378,0
378_1,2,1,0,1,facility,122,0,4,378,1
378_2,2,2,0,0,facility,122,0,4,378,2
378_3,2,1,0,1,facility,122,0,4,378,3
378_4,2,2,0,0,facility,122,0,4,378,4
378_5,2,2,0,0,facility,122,0,4,378,5
378_6,2,1,0,1,facility,122,0,4,378,6
378_7,2,1,0,1,facility,122,0,4,378,7
378_8,2,2,0,0,facility,122,0,4,378,8
378_9,1,1,1,1,facility,122,0,4,378,9
378_10,2,2,0,0,facility,122,1,4,378,10
378_11,2,2,0,0,facility,122,1,4,378,11
378_12,2,2,0,0,facility,122,1,4,378,12
378_13,2,1,0,1,facility,122,1,4,378,13
378_14,2,1,0,1,facility,122,1,4,378,14
378_15,2,1,0,1,facility,122,1,4,378,15
378_16,2,1,0,1,facility,122,1,4,378,16
378_17,2,1,0,1,facility,122,1,4,378,17
378_18,2,1,0,1,facility,122,1,4,378,18
378_19,2,1,0,1,facility,122,1,4,378,19
379_0,2,1,0,1,reception,122,0,4,379,0
379_1,2,1,0,1,reception,122,0,4,379,1
379_2,2,2,0,0,reception,122,0,4,379,2
379_3,2,1,0,1,reception,122,0,4,379,3
379_4,2,2,0,0,reception,122,0,4,379,4
379_5,2,2,0,0,reception,122,0,4,379,5
379_6,2,2,0,0,reception,122,0,4,379,6
379_7,2,1,0,1,reception,122,0,4,379,7
379_8,2,1,0,1,reception,122,0,4,379,8
379_9,2,1,0,1,reception,122,0,4,379,9
379_10,2,1,0,1,reception,122,1,4,379,10
379_11,1,2,1,0,reception,122,1,4,379,11
379_12,2,1,0,1,reception,122,1,4,379,12
379_13,1,1,1,1,reception,122,1,4,379,13
379_14,1,1,1,1,reception,122,1,4,379,14
379_15,2,2,0,0,reception,122,1,4,379,15
379_16,1,1,1,1,reception,122,1,4,379,16
379_17,1,2,1,0,reception,122,1,4,379,17
379_18,1,1,1,1,reception,122,1,4,379,18
379_19,2,1,0,1,reception,122,1,4,379,19
379_20,2,1,0,1,reception,122,2,4,379,20
379_21,1,1,1,1,reception,122,2,4,379,21
379_22,2,2,0,0,reception,122,2,4,379,22
379_23,2,1,0,1,reception,122,2,4,379,23
379_24,2,2,0,0,reception,122,2,4,379,24
379_25,1,0,1,2,reception,122,2,4,379,25
379_26,2,0,0,2,reception,122,2,4,379,26
379_27,2,2,0,0,reception,122,2,4,379,27
379_28,2,1,0,1,reception,122,2,4,379,28
379_29,2,1,0,1,reception,122,2,4,379,29
380_0,2,0,0,2,pool,122,0,4,380,0
380_1,2,2,0,0,pool,122,0,4,380,1
380_2,2,2,0,0,pool,122,0,4,380,2
380_3,2,0,0,2,pool,122,0,4,380,3
380_4,2,0,0,2,pool,122,0,4,380,4
380_5,2,2,0,0,pool,122,0,4,380,5
381_0,2,2,0,0,renovation_room,122,0,4,381,0
381_1,2,2,0,0,renovation_room,122,0,4,381,1
381_2,2,2,0,0,renovation_room,122,0,4,381,2
381_3,2,2,0,0,renovation_room,122,0,4,381,3
381_4,2,2,0,0,renovation_room,122,0,4,381,4
381_5,2,2,0,0,renovation_room,122,0,4,381,5
381_6,2,2,0,0,renovation_room,122,0,4,381,6
381_7,2,2,0,0,renovation_room,122,0,4,381,7
381_8,2,2,0,0,renovation_room,122,0,4,381,8
381_9,2,2,0,0,renovation_room,122,0,4,381,9
381_10,2,2,0,0,renovation_room,122,1,4,381,10
381_11,2,0,0,2,renovation_room,122,1,4,381,11
381_12,2,2,0,0,renovation_room,122,1,4,381,12
381_13,2,2,0,0,renovation_room,122,1,4,381,13
381_15,2,2,0,0,renovation_room,122,1,4,381,15
381_16,1,2,1,0,renovation_room,122,1,4,381,16
381_17,2,2,0,0,renovation_room,122,1,4,381,17
381_18,2,2,0,0,renovation_room,122,1,4,381,18
381_19,2,1,0,1,renovation_room,122,1,4,381,19
382_0,2,2,0,0,restaurant,122,0,4,382,0
382_1,2,1,0,1,restaurant,122,0,4,382,1
382_2,2,2,0,0,restaurant,122,0,4,382,2
382_3,2,2,0,0,restaurant,122,0,4,382,3
382_4,2,2,0,0,restaurant,122,0,4,382,4
382_5,2,2,0,0,restaurant,122,0,4,382,5
382_6,2,2,0,0,restaurant,122,0,4,382,6
382_7,2,2,0,0,restaurant,122,0,4,382,7
382_8,2,2,0,0,restaurant,122,0,4,382,8
382_9,1,1,1,1,restaurant,122,0,4,382,9
382_10,2,2,0,0,restaurant,122,1,4,382,10
382_11,1,1,1,1,restaurant,122,1,4,382,11
382_12,1,2,1,0,restaurant,122,1,4,382,12
382_13,1,2,1,0,restaurant,122,1,4,382,13
382_14,1,0,1,2,restaurant,122,1,4,382,14
382_15,1,2,1,0,restaurant,122,1,4,382,15
382_16,1,2,1,0,restaurant,122,1,4,382,16
382_17,1,2,1,0,restaurant,122,1,4,382,17
382_18,1,2,1,0,restaurant,122,1,4,382,18
382_19,1,2,1,0,restaurant,122,1,4,382,19
382_20,2,2,0,0,restaurant,122,2,4,382,20
382_21,1,0,1,2,restaurant,122,2,4,382,21
382_22,2,0,0,2,restaurant,122,2,4,382,22
382_23,2,2,0,0,restaurant,122,2,4,382,23
382_24,0,2,2,0,restaurant,122,2,4,382,24
382_25,2,2,0,0,restaurant,122,2,4,382,25
382_26,0,2,2,0,restaurant,122,2,4,382,26
382_27,0,2,2,0,restaurant,122,2,4,382,27
382_28,2,2,0,0,restaurant,122,2,4,382,28
382_29,2,2,0,0,restaurant,122,2,4,382,29
383_0,2,0,0,2,room,122,0,4,383,0
383_1,2,2,0,0,room,122,0,4,383,1
383_2,2,2,0,0,room,122,0,4,383,2
383_3,2,2,0,0,room,122,0,4,383,3
383_4,1,1,1,1,room,122,0,4,383,4
383_6,2,2,0,0,room,122,0,4,383,6
383_7,2,2,0,0,room,122,0,4,383,7
383_8,2,2,0,0,room,122,0,4,383,8
383_9,2,2,0,0,room,122,0,4,383,9
383_10,2,2,0,0,room,122,1,4,383,10
383_11,0,2,2,0,room,122,1,4,383,11
383_12,2,1,0,1,room,122,1,4,383,12
383_13,1,2,1,0,room,122,1,4,383,13
383_14,2,2,0,0,room,122,1,4,383,14
383_15,2,2,0,0,room,122,1,4,383,15
383_16,2,2,0,0,room,122,1,4,383,16
383_17,1,2,1,0,room,122,1,4,383,17
383_18,0,2,2,0,room,122,1,4,383,18
383_19,2,2,0,0,room,122,1,4,383,19
383_20,2,1,0,1,room,122,2,4,383,20
383_21,2,2,0,0,room,122,2,4,383,21
383_22,2,2,0,0,room,122,2,4,383,22
383_23,1,2,1,0,room,122,2,4,383,23
383_24,0,2,2,0,room,122,2,4,383,24
383_25,2,1,0,1,room,122,2,4,383,25
383_26,0,2,2,0,room,122,2,4,383,26
383_27,2,2,0,0,room,122,2,4,383,27
383_28,2,2,0,0,room,122,2,4,383,28
383_29,2,2,0,0,room,122,2,4,383,29
384_0,2,1,0,1,facility,409,0,4,384,0
384_1,1,2,1,0,facility,409,0,4,384,1
384_2,2,0,0,2,facility,409,0,4,384,2
384_3,2,2,0,0,facility,409,0,4,384,3
384_4,1,2,1,0,facility,409,0,4,384,4
384_5,1,2,1,0,facility,409,0,4,384,5
384_6,1,1,1,1,facility,409,0,4,384,6
384_7,1,1,1,1,facility,409,0,4,384,7
384_8,1,2,1,0,facility,409,0,4,384,8
384_9,1,2,1,0,facility,409,0,4,384,9
384_10,1,1,1,1,facility,409,1,4,384,10
384_11,1,1,1,1,facility,409,1,4,384,11
384_12,1,2,1,0,facility,409,1,4,384,12
384_13,1,2,1,0,facility,409,1,4,384,13
384_14,1,1,1,1,facility,409,1,4,384,14
384_15,1,2,1,0,facility,409,1,4,384,15
384_16,1,2,1,0,facility,409,1,4,384,16
384_17,1,2,1,0,facility,409,1,4,384,17
384_18,1,2,1,0,facility,409,1,4,384,18
384_19,1,1,1,1,facility,409,1,4,384,19
385_0,2,1,0,1,reception,409,0,4,385,0
385_1,2,1,0,1,reception,409,0,4,385,1
385_2,1,1,1,1,reception,409,0,4,385,2
385_3,1,1,1,1,reception,409,0,4,385,3
385_4,1,1,1,1,reception,409,0,4,385,4
385_5,2,1,0,1,reception,409,0,4,385,5
385_6,2,2,0,0,reception,409,0,4,385,6
385_7,2,1,0,1,reception,409,0,4,385,7
385_8,1,1,1,1,reception,409,0,4,385,8
385_9,2,2,0,0,reception,409,0,4,385,9
385_10,2,1,0,1,reception,409,1,4,385,10
385_11,2,0,0,2,reception,409,1,4,385,11
385_12,2,2,0,0,reception,409,1,4,385,12
385_13,2,1,0,1,reception,409,1,4,385,13
385_14,2,1,0,1,reception,409,1,4,385,14
385_15,2,1,0,1,reception,409,1,4,385,15
385_16,2,1,0,1,reception,409,1,4,385,16
385_17,2,2,0,0,reception,409,1,4,385,17
385_18,2,1,0,1,reception,409,1,4,385,18
385_19,2,1,0,1,reception,409,1,4,385,19
386_0,2,2,0,0,pool,409,0,4,386,0
386_1,2,2,0,0,pool,409,0,4,386,1
386_2,2,2,0,0,pool,409,0,4,386,2
386_3,2,2,0,0,pool,409,0,4,386,3
386_4,2,2,0,0,pool,409,0,4,386,4
386_5,2,2,0,0,pool,409,0,4,386,5
386_6,1,2,1,0,pool,409,0,4,386,6
386_7,2,1,0,1,pool,409,0,4,386,7
386_8,2,2,0,0,pool,409,0,4,386,8
386_9,2,2,0,0,pool,409,0,4,386,9
386_10,2,2,0,0,pool,409,1,4,386,10
386_11,2,2,0,0,pool,409,1,4,386,11
386_12,2,2,0,0,pool,409,1,4,386,12
386_13,2,2,0,0,pool,409,1,4,386,13
386_14,2,1,0,1,pool,409,1,4,386,14
386_15,2,1,0,1,pool,409,1,4,386,15
386_16,1,1,1,1,pool,409,1,4,386,16
386_17,2,2,0,0,pool,409,1,4,386,17
386_18,2,2,0,0,pool,409,1,4,386,18
386_19,2,2,0,0,pool,409,1,4,386,19
387_0,0,2,2,0,renovation_room,409,0,4,387,0
387_1,2,2,0,0,renovation_room,409,0,4,387,1
387_2,2,2,0,0,renovation_room,409,0,4,387,2
387_3,2,2,0,0,renovation_room,409,0,4,387,3
387_4,2,2,0,0,renovation_room,409,0,4,387,4
387_5,2,1,0,1,renovation_room,409,0,4,387,5
387_6,2,2,0,0,renovation_room,409,0,4,387,6
387_7,2,2,0,0,renovation_room,409,0,4,387,7
387_8,2,2,0,0,renovation_room,409,1,4,387,8
387_9,2,1,0,1,renovation_room,409,1,4,387,9
387_10,2,2,0,0,renovation_room,409,1,4,387,10
387_11,2,2,0,0,renovation_room,409,1,4,387,11
387_12,2,2,0,0,renovation_room,409,1,4,387,12
387_13,2,1,0,1,renovation_room,409,1,4,387,13
387_14,2,2,0,0,renovation_room,409,1,4,387,14
387_15,2,2,0,0,renovation_room,409,1,4,387,15
387_16,2,2,0,0,renovation_room,409,1,4,387,16
388_0,0,1,2,1,restaurant,409,0,4,388,0
388_1,2,1,0,1,restaurant,409,0,4,388,1
388_2,1,2,1,0,restaurant,409,0,4,388,2
388_3,0,1,2,1,restaurant,409,0,4,388,3
388_5,1,2,1,0,restaurant,409,0,4,388,5
388_6,2,2,0,0,restaurant,409,0,4,388,6
388_7,2,2,0,0,restaurant,409,0,4,388,7
388_8,2,2,0,0,restaurant,409,0,4,388,8
388_9,2,2,0,0,restaurant,409,0,4,388,9
388_10,0,0,2,2,restaurant,409,1,4,388,10
388_11,2,2,0,0,restaurant,409,1,4,388,11
388_12,2,2,0,0,restaurant,409,1,4,388,12
388_13,1,0,1,2,restaurant,409,1,4,388,13
388_14,2,2,0,0,restaurant,409,1,4,388,14
388_15,1,1,1,1,restaurant,409,1,4,388,15
388_16,1,1,1,1,restaurant,409,1,4,388,16
388_17,2,2,0,0,restaurant,409,1,4,388,17
388_18,2,2,0,0,restaurant,409,1,4,388,18
388_19,1,1,1,1,restaurant,409,1,4,388,19
389_0,0,0,2,2,room,409,0,4,389,0
389_1,1,1,1,1,room,409,0,4,389,1
389_2,1,1,1,1,room,409,0,4,389,2
389_3,2,2,0,0,room,409,0,4,389,3
389_4,2,2,0,0,room,409,0,4,389,4
389_5,0,0,2,2,room,409,0,4,389,5
389_6,1,1,1,1,room,409,0,4,389,6
389_7,2,2,0,0,room,409,0,4,389,7
389_8,0,0,2,2,room,409,0,4,389,8
389_9,1,1,1,1,room,409,0,4,389,9
389_10,1,1,1,1,room,409,1,4,389,10
389_11,1,0,1,2,room,409,1,4,389,11
389_12,1,0,1,2,room,409,1,4,389,12
389_13,1,0,1,2,room,409,1,4,389,13
389_14,1,0,1,2,room,409,1,4,389,14
389_15,1,1,1,1,room,409,1,4,389,15
389_16,2,2,0,0,room,409,1,4,389,16
389_17,2,2,0,0,room,409,1,4,389,17
389_18,2,2,0,0,room,409,1,4,389,18
389_19,2,2,0,0,room,409,1,4,389,19
390_0,2,2,0,0,facility,386,0,4,390,0
390_1,2,2,0,0,facility,386,0,4,390,1
390_2,2,2,0,0,facility,386,0,4,390,2
390_3,2,2,0,0,facility,386,0,4,390,3
390_4,2,2,0,0,facility,386,0,4,390,4
390_5,0,2,2,0,facility,386,0,4,390,5
390_6,0,1,2,1,facility,386,0,4,390,6
390_7,2,2,0,0,facility,386,0,4,390,7
390_8,2,2,0,0,facility,386,0,4,390,8
390_9,1,2,1,0,facility,386,0,4,390,9
390_10,1,2,1,0,facility,386,1,4,390,10
390_11,2,2,0,0,facility,386,1,4,390,11
390_12,1,2,1,0,facility,386,1,4,390,12
390_13,1,1,1,1,facility,386,1,4,390,13
390_14,2,2,0,0,facility,386,1,4,390,14
390_15,2,2,0,0,facility,386,1,4,390,15
390_16,2,2,0,0,facility,386,1,4,390,16
390_17,2,2,0,0,facility,386,2,4,390,17
390_18,0,1,2,1,facility,386,2,4,390,18
390_19,2,2,0,0,facility,386,2,4,390,19
390_20,0,1,2,1,facility,386,2,4,390,20
390_21,2,2,0,0,facility,386,2,4,390,21
390_22,2,2,0,0,facility,386,2,4,390,22
390_23,2,2,0,0,facility,386,2,4,390,23
390_24,2,2,0,0,facility,386,2,4,390,24
390_25,1,1,1,1,facility,386,2,4,390,25
390_26,0,2,2,0,facility,386,2,4,390,26
391_0,2,2,0,0,reception,386,0,4,391,0
391_1,2,2,0,0,reception,386,0,4,391,1
391_2,1,1,1,1,reception,386,0,4,391,2
391_3,1,2,1,0,reception,386,0,4,391,3
391_4,2,2,0,0,reception,386,0,4,391,4
391_5,2,2,0,0,reception,386,0,4,391,5
391_6,2,2,0,0,reception,386,0,4,391,6
391_7,1,1,1,1,reception,386,0,4,391,7
391_8,2,2,0,0,reception,386,0,4,391,8
391_9,2,2,0,0,reception,386,0,4,391,9
391_10,2,2,0,0,reception,386,1,4,391,10
391_11,2,2,0,0,reception,386,1,4,391,11
391_12,2,2,0,0,reception,386,1,4,391,12
391_13,2,2,0,0,reception,386,1,4,391,13
